"Step","stage2-uvit-20260526-011258 - epoch","stage2-uvit-20260526-011258 - epoch__MIN","stage2-uvit-20260526-011258 - epoch__MAX"
"17601","13","13","13"
"17609","13","13","13"
"17618","13","13","13"
"17621","13","13","13"
"17634","13","13","13"
"17639","13","13","13"
"17647","13","13","13"
"17650","13","13","13"
"17652","13","13","13"
"17654","13","13","13"
"17658","13","13","13"
"17660","13","13","13"
"17662","13","13","13"
"17665","13","13","13"
"17668","13","13","13"
"17673","13","13","13"
"17678","13","13","13"
"17683","13","13","13"
"17685","13","13","13"
"17689","13","13","13"
"17690","13","13","13"
"17695","13","13","13"
"17699","13","13","13"
"17702","13","13","13"
"17707","13","13","13"
"17715","13","13","13"
"17719","13","13","13"
"17724","13","13","13"
"17727","13","13","13"
"17734","13","13","13"
"17735","13","13","13"
"17738","13","13","13"
"17742","13","13","13"
"17749","13","13","13"
"17750","13","13","13"
"17757","13","13","13"
"17761","13","13","13"
"17763","13","13","13"
"17765","13","13","13"
"17766","13","13","13"
"17768","13","13","13"
"17777","13","13","13"
"17779","13","13","13"
"17782","13","13","13"
"17785","13","13","13"
"17786","13","13","13"
"17790","13","13","13"
"17792","13","13","13"
"17796","13","13","13"
"17798","13","13","13"
"17799","13","13","13"
"17807","13","13","13"
"17810","13","13","13"
"17820","13","13","13"
"17825","13","13","13"
"17836","13","13","13"
"17841","13","13","13"
"17845","13","13","13"
"17855","13","13","13"
"17858","13","13","13"
"17862","13","13","13"
"17866","13","13","13"
"17871","13","13","13"
"17874","13","13","13"
"17878","13","13","13"
"17884","13","13","13"
"17888","13","13","13"
"17899","13","13","13"
"17904","13","13","13"
"17916","13","13","13"
"17926","13","13","13"
"17934","13","13","13"
"17945","13","13","13"
"17950","13","13","13"
"17953","13","13","13"
"17954","13","13","13"
"17962","13","13","13"
"17963","13","13","13"
"17966","13","13","13"
"17975","13","13","13"
"17976","13","13","13"
"17982","13","13","13"
"17986","13","13","13"
"17988","13","13","13"
"17991","13","13","13"
"17995","13","13","13"
"17999","13","13","13"
"18001","13","13","13"
"18007","13","13","13"
"18013","13","13","13"
"18023","13","13","13"
"18027","13","13","13"
"18034","13","13","13"
"18037","13","13","13"
"18046","13","13","13"
"18051","13","13","13"
"18054","13","13","13"
"18055","13","13","13"
"18060","13","13","13"
"18062","13","13","13"
"18068","13","13","13"
"18069","13","13","13"
"18076","13","13","13"
"18086","13","13","13"
"18091","13","13","13"
"18092","13","13","13"
"18094","13","13","13"
"18102","13","13","13"
"18103","13","13","13"
"18108","13","13","13"
"18109","13","13","13"
"18117","13","13","13"
"18118","13","13","13"
"18119","13","13","13"
"18121","13","13","13"
"18122","13","13","13"
"18126","13","13","13"
"18136","13","13","13"
"18137","13","13","13"
"18141","13","13","13"
"18144","13","13","13"
"18145","13","13","13"
"18159","13","13","13"
"18161","13","13","13"
"18162","13","13","13"
"18163","13","13","13"
"18171","13","13","13"
"18173","13","13","13"
"18177","13","13","13"
"18181","13","13","13"
"18182","13","13","13"
"18185","13","13","13"
"18192","13","13","13"
"18193","13","13","13"
"18203","13","13","13"
"18205","13","13","13"
"18217","13","13","13"
"18218","13","13","13"
"18236","13","13","13"
"18247","13","13","13"
"18254","13","13","13"
"18260","13","13","13"
"18262","13","13","13"
"18265","13","13","13"
"18275","13","13","13"
"18277","13","13","13"
"18279","13","13","13"
"18281","13","13","13"
"18294","13","13","13"
"18308","13","13","13"
"18312","13","13","13"
"18319","13","13","13"
"18322","13","13","13"
"18329","13","13","13"
"18330","13","13","13"
"18332","13","13","13"
"18334","13","13","13"
"18337","13","13","13"
"18347","13","13","13"
"18351","13","13","13"
"18363","13","13","13"
"18364","13","13","13"
"18365","13","13","13"
"18370","13","13","13"
"18373","13","13","13"
"18385","13","13","13"
"18388","13","13","13"
"18391","13","13","13"
"18397","13","13","13"
"18405","13","13","13"
"18409","13","13","13"
"18413","13","13","13"
"18415","13","13","13"
"18416","13","13","13"
"18423","13","13","13"
"18431","13","13","13"
"18432","13","13","13"
"18436","13","13","13"
"18437","13","13","13"
"18442","13","13","13"
"18447","13","13","13"
"18450","13","13","13"
"18451","13","13","13"
"18452","13","13","13"
"18453","13","13","13"
"18454","13","13","13"
"18456","13","13","13"
"18459","13","13","13"
"18466","13","13","13"
"18471","13","13","13"
"18477","13","13","13"
"18479","13","13","13"
"18483","13","13","13"
"18487","13","13","13"
"18489","13","13","13"
"18494","13","13","13"
"18500","13","13","13"
"18503","13","13","13"
"18507","13","13","13"
"18521","13","13","13"
"18522","13","13","13"
"18531","13","13","13"
"18532","13","13","13"
"18533","13","13","13"
"18536","13","13","13"
"18542","13","13","13"
"18550","13","13","13"
"18551","13","13","13"
"18571","13","13","13"
"18577","13","13","13"
"18581","13","13","13"
"18584","13","13","13"
"18585","13","13","13"
"18588","13","13","13"
"18590","13","13","13"
"18594","13","13","13"
"18611","13","13","13"
"18613","13","13","13"
"18620","13","13","13"
"18635","13","13","13"
"18637","13","13","13"
"18648","13","13","13"
"18651","13","13","13"
"18653","13","13","13"
"18657","13","13","13"
"18664","13","13","13"
"18667","13","13","13"
"18668","13","13","13"
"18669","13","13","13"
"18670","13","13","13"
"18672","13","13","13"
"18673","13","13","13"
"18678","13","13","13"
"18685","13","13","13"
"18689","13","13","13"
"18692","13","13","13"
"18705","13","13","13"
"18711","13","13","13"
"18717","13","13","13"
"18722","13","13","13"
"18734","13","13","13"
"18740","13","13","13"
"18743","13","13","13"
"18755","13","13","13"
"18763","13","13","13"
"18769","13","13","13"
"18776","13","13","13"
"18780","13","13","13"
"18781","13","13","13"
"18793","13","13","13"
"18796","13","13","13"
"18799","13","13","13"
"18800","13","13","13"
"18803","13","13","13"
"18806","13","13","13"
"18811","13","13","13"
"18818","13","13","13"
"18820","13","13","13"
"18821","13","13","13"
"18825","13","13","13"
"18826","13","13","13"
"18841","13","13","13"
"18844","13","13","13"
"18849","13","13","13"
"18864","13","13","13"
"18865","13","13","13"
"18870","13","13","13"
"18872","13","13","13"
"18874","13","13","13"
"18876","13","13","13"
"18878","13","13","13"
"18879","13","13","13"
"18883","13","13","13"
"18888","13","13","13"
"18891","13","13","13"
"18894","13","13","13"
"18898","13","13","13"
"18904","13","13","13"
"18909","13","13","13"
"18913","13","13","13"
"18918","13","13","13"
"18920","13","13","13"
"18923","13","13","13"
"18925","13","13","13"
"18926","13","13","13"
"18934","13","13","13"
"18935","13","13","13"
"18938","13","13","13"
"18946","13","13","13"
"18949","13","13","13"
"18950","13","13","13"
"18951","13","13","13"
"18975","13","13","13"
"18976","13","13","13"
"18983","13","13","13"
"18984","13","13","13"
"18985","13","13","13"
"18987","13","13","13"
"18990","13","13","13"
"18996","13","13","13"
"19003","13","13","13"
"19006","13","13","13"
"19007","13","13","13"
"19010","13","13","13"
"19026","13","13","13"
"19027","13","13","13"
"19032","13","13","13"
"19040","13","13","13"
"19042","13","13","13"
"19044","13","13","13"
"19046","13","13","13"
"19051","13","13","13"
"19062","13","13","13"
"19069","13","13","13"
"19073","13","13","13"
"19076","13","13","13"
"19080","13","13","13"
"19087","13","13","13"
"19093","13","13","13"
"19095","13","13","13"
"19109","13","13","13"
"19111","13","13","13"
"19115","13","13","13"
"19116","13","13","13"
"19125","13","13","13"
"19126","13","13","13"
"19136","13","13","13"
"19139","13","13","13"
"19140","13","13","13"
"19148","13","13","13"
"19167","13","13","13"
"19168","13","13","13"
"19170","13","13","13"
"19177","13","13","13"
"19180","13","13","13"
"19197","13","13","13"
"19199","13","13","13"
"19201","13","13","13"
"19208","13","13","13"
"19210","13","13","13"
"19216","13","13","13"
"19222","13","13","13"
"19225","13","13","13"
"19230","13","13","13"
"19234","13","13","13"
"19236","13","13","13"
"19251","13","13","13"
"19256","13","13","13"
"19258","13","13","13"
"19261","13","13","13"
"19263","13","13","13"
"19266","13","13","13"
"19269","13","13","13"
"19281","13","13","13"
"19289","13","13","13"
"19290","13","13","13"
"19296","13","13","13"
"19297","13","13","13"
"19300","13","13","13"
"19313","13","13","13"
"19320","13","13","13"
"19326","13","13","13"
"19350","13","13","13"
"19359","13","13","13"
"19371","13","13","13"
"19377","13","13","13"
"19381","13","13","13"
"19388","13","13","13"
"19389","13","13","13"
"19396","13","13","13"
"19402","13","13","13"
"19405","13","13","13"
"19408","13","13","13"
"19411","13","13","13"
"19414","13","13","13"
"19416","13","13","13"
"19423","13","13","13"
"19435","13","13","13"
"19436","13","13","13"
"19446","13","13","13"
"19450","13","13","13"
"19460","13","13","13"
"19464","13","13","13"
"19471","13","13","13"
"19478","13","13","13"
"19481","13","13","13"
"19485","13","13","13"
"19486","13","13","13"
"19489","13","13","13"
"19494","13","13","13"
"19499","13","13","13"
"19500","13","13","13"
"19502","13","13","13"
"19507","13","13","13"
"19510","13","13","13"
"19511","13","13","13"
"19516","13","13","13"
"19518","13","13","13"
"19521","13","13","13"
"19525","13","13","13"
"19529","13","13","13"
"19534","13","13","13"
"19545","13","13","13"
"19546","13","13","13"
"19548","13","13","13"
"19557","13","13","13"
"19564","13","13","13"
"19567","13","13","13"
"19570","13","13","13"
"19572","13","13","13"
"19573","13","13","13"
"19581","13","13","13"
"19582","13","13","13"
"19585","13","13","13"
"19592","13","13","13"
"19594","13","13","13"
"19595","13","13","13"
"19602","13","13","13"
"19603","13","13","13"
"19604","13","13","13"
"19618","13","13","13"
"19620","13","13","13"
"19627","13","13","13"
"19634","13","13","13"
"19650","13","13","13"
"19653","13","13","13"
"19654","13","13","13"
"19659","13","13","13"
"19660","13","13","13"
"19673","13","13","13"
"19676","13","13","13"
"19680","13","13","13"
"19681","13","13","13"
"19683","13","13","13"
"19686","13","13","13"
"19695","13","13","13"
"19696","13","13","13"
"19704","13","13","13"
"19709","13","13","13"
"19711","13","13","13"
"19712","13","13","13"
"19715","13","13","13"
"19716","13","13","13"
"19718","13","13","13"
"19719","13","13","13"
"19725","13","13","13"
"19740","13","13","13"
"19752","13","13","13"
"19758","13","13","13"
"19761","13","13","13"
"19763","13","13","13"
"19768","13","13","13"
"19771","13","13","13"
"19774","13","13","13"
"19777","13","13","13"
"19784","13","13","13"
"19787","13","13","13"
"19789","13","13","13"
"19805","13","13","13"
"19809","13","13","13"
"19836","13","13","13"
"19838","13","13","13"
"19839","13","13","13"
"19841","13","13","13"
"19843","13","13","13"
"19864","13","13","13"
"19865","13","13","13"
"19868","13","13","13"
"19878","13","13","13"
"19879","13","13","13"
"19880","13","13","13"
"19883","13","13","13"
"19888","13","13","13"
"19891","13","13","13"
"19899","13","13","13"
"19900","13","13","13"
"19901","13","13","13"
"19906","13","13","13"
"19909","13","13","13"
"19911","13","13","13"
"19912","13","13","13"
"19916","13","13","13"
"19918","13","13","13"
"19921","13","13","13"
"19924","13","13","13"
"19929","13","13","13"
"19931","13","13","13"
"19934","13","13","13"
"19935","13","13","13"
"19937","13","13","13"
"19938","13","13","13"
"19939","13","13","13"
"19943","13","13","13"
"19946","13","13","13"
"19950","13","13","13"
"19973","13","13","13"
"19981","13","13","13"
"19986","13","13","13"
"19988","13","13","13"
"19992","13","13","13"
"20001","13","13","13"
"20010","14","14","14"
"20011","14","14","14"
"20014","14","14","14"
"20018","14","14","14"
"20019","14","14","14"
"20026","14","14","14"
"20027","14","14","14"
"20029","14","14","14"
"20032","14","14","14"
"20033","14","14","14"
"20041","14","14","14"
"20043","14","14","14"
"20044","14","14","14"
"20046","14","14","14"
"20054","14","14","14"
"20062","14","14","14"
"20066","14","14","14"
"20069","14","14","14"
"20072","14","14","14"
"20079","14","14","14"
"20088","14","14","14"
"20092","14","14","14"
"20101","14","14","14"
"20115","14","14","14"
"20118","14","14","14"
"20120","14","14","14"
"20122","14","14","14"
"20129","14","14","14"
"20130","14","14","14"
"20131","14","14","14"
"20135","14","14","14"
"20137","14","14","14"
"20153","14","14","14"
"20156","14","14","14"
"20157","14","14","14"
"20166","14","14","14"
"20169","14","14","14"
"20170","14","14","14"
"20171","14","14","14"
"20178","14","14","14"
"20179","14","14","14"
"20184","14","14","14"
"20192","14","14","14"
"20199","14","14","14"
"20205","14","14","14"
"20208","14","14","14"
"20209","14","14","14"
"20213","14","14","14"
"20231","14","14","14"
"20232","14","14","14"
"20233","14","14","14"
"20239","14","14","14"
"20241","14","14","14"
"20249","14","14","14"
"20252","14","14","14"
"20253","14","14","14"
"20257","14","14","14"
"20259","14","14","14"
"20265","14","14","14"
"20266","14","14","14"
"20271","14","14","14"
"20273","14","14","14"
"20277","14","14","14"
"20278","14","14","14"
"20280","14","14","14"
"20285","14","14","14"
"20290","14","14","14"
"20297","14","14","14"
"20302","14","14","14"
"20305","14","14","14"
"20311","14","14","14"
"20315","14","14","14"
"20317","14","14","14"
"20337","14","14","14"
"20338","14","14","14"
"20345","14","14","14"
"20349","14","14","14"
"20350","14","14","14"
"20355","14","14","14"
"20372","14","14","14"
"20373","14","14","14"
"20381","14","14","14"
"20384","14","14","14"
"20385","14","14","14"
"20386","14","14","14"
"20387","14","14","14"
"20390","14","14","14"
"20392","14","14","14"
"20393","14","14","14"
"20397","14","14","14"
"20399","14","14","14"
"20401","14","14","14"
"20407","14","14","14"
"20411","14","14","14"
"20416","14","14","14"
"20421","14","14","14"
"20423","14","14","14"
"20425","14","14","14"
"20434","14","14","14"
"20435","14","14","14"
"20437","14","14","14"
"20442","14","14","14"
"20452","14","14","14"
"20454","14","14","14"
"20459","14","14","14"
"20462","14","14","14"
"20463","14","14","14"
"20484","14","14","14"
"20491","14","14","14"
"20494","14","14","14"
"20515","14","14","14"
"20525","14","14","14"
"20535","14","14","14"
"20539","14","14","14"
"20548","14","14","14"
"20554","14","14","14"
"20557","14","14","14"
"20568","14","14","14"
"20569","14","14","14"
"20574","14","14","14"
"20577","14","14","14"
"20579","14","14","14"
"20586","14","14","14"
"20587","14","14","14"
"20588","14","14","14"
"20596","14","14","14"
"20597","14","14","14"
"20602","14","14","14"
"20607","14","14","14"
"20609","14","14","14"
"20616","14","14","14"
"20618","14","14","14"
"20621","14","14","14"
"20627","14","14","14"
"20628","14","14","14"
"20633","14","14","14"
"20652","14","14","14"
"20655","14","14","14"
"20659","14","14","14"
"20667","14","14","14"
"20668","14","14","14"
"20683","14","14","14"
"20693","14","14","14"
"20695","14","14","14"
"20706","14","14","14"
"20708","14","14","14"
"20709","14","14","14"
"20713","14","14","14"
"20721","14","14","14"
"20723","14","14","14"
"20725","14","14","14"
"20731","14","14","14"
"20748","14","14","14"
"20756","14","14","14"
"20763","14","14","14"
"20765","14","14","14"
"20766","14","14","14"
"20772","14","14","14"
"20774","14","14","14"
"20781","14","14","14"
"20792","14","14","14"
"20795","14","14","14"
"20797","14","14","14"
"20814","14","14","14"
"20817","14","14","14"
"20820","14","14","14"
"20828","14","14","14"
"20831","14","14","14"
"20833","14","14","14"
"20835","14","14","14"
"20840","14","14","14"
"20847","14","14","14"
"20851","14","14","14"
"20853","14","14","14"
"20854","14","14","14"
"20855","14","14","14"
"20858","14","14","14"
"20865","14","14","14"
"20868","14","14","14"
"20872","14","14","14"
"20873","14","14","14"
"20891","14","14","14"
"20893","14","14","14"
"20895","14","14","14"
"20896","14","14","14"
"20926","14","14","14"
"20930","14","14","14"
"20944","14","14","14"
"20946","14","14","14"
"20950","14","14","14"
